text,intent,
Excuse me I want to discuss my treatment options with the doctor,doctor_query,
Excuse me I want to know how many stitches I will need,doctor_query,
Excuse me I want to know if I need follow-up visits after this,doctor_query,
Excuse me I want to know if my condition is improving,doctor_query,
Excuse me I want to know what foods to avoid after going home I would really appreciate it.,doctor_query,
Excuse me I want to know what my cholesterol numbers mean,doctor_query,
Excuse me I want to see the doctor before my family visit,doctor_query,
Excuse me I want to understand my liver function test results,doctor_query,
Excuse me I want to understand my liver function test results thank you so much,doctor_query,
Excuse me My drain tube output has increased please inform doctor at the earliest please.,doctor_query,
Excuse me My husband wants to know if I can go home this week please,doctor_query,
Excuse me My joints are very stiff and painful in the morning kindly help.,doctor_query,
Excuse me My wound looks a bit red can doctor come check as soon as possible.,doctor_query,
Excuse me My wound looks a bit red can doctor come check at the earliest please.,doctor_query,
Excuse me The injection site is very sore is that normal kindly help.,doctor_query,
Excuse me The steroid is causing mood swings please tell doctor,doctor_query,
Excuse me The ultrasound was done yesterday any results yet I would really appreciate it.,doctor_query,
Excuse me What precautions should I take after going home thank you,doctor_query,
Excuse me What preparation do I need before the procedure,doctor_query,
Excuse me When can I start eating rice and chapati again,doctor_query,
Excuse me When will I be discharged please ask the doctor thank you,doctor_query,
Excuse me When will the pathology report be available can you help?,doctor_query,
Excuse me Will I need a catheter during the surgery,doctor_query,
Excuse me Will I need to continue the IV medication at home,doctor_query,
Has my culture sensitivity report come back thank you so much,doctor_query,
Hello After the biopsy the area is very painful thank you so much,doctor_query,
Hello Am I allowed to eat solid food now,doctor_query,
Hello Am I allowed to exercise lightly during recovery please,doctor_query,
Hello Can I ask the doctor about my test results can someone help?,doctor_query,
Hello Can I speak to the doctor on duty,doctor_query,
Hello Can I speak to the doctor on duty please,doctor_query,
Hello Can doctor explain the bone density test results this is urgent.,doctor_query,
Hello Can doctor prescribe wound care supplies for home please help.,doctor_query,
Hello Can doctor talk to my wife about post-discharge care as soon as possible.,doctor_query,
Hello Can someone tell me what my blood sugar levels mean as soon as possible.,doctor_query,
Hello Can the doctor advise on alcohol consumption after treatment thank you,doctor_query,
Hello Can the doctor check if my medicines have any interactions thank you,doctor_query,
Hello Can the doctor check if the plate in my leg has shifted at the earliest please.,doctor_query,
Hello Can the doctor come and check my stitches at the earliest please.,doctor_query,
Hello Can the doctor discuss my rehabilitation plan this is urgent.,doctor_query,
Hello Can the doctor discuss the long-term prognosis with me at the earliest please.,doctor_query,
Hello Can the doctor discuss the long-term prognosis with me thank you so much,doctor_query,
Hello Can the doctor explain the meaning of my platelet count please,doctor_query,
Hello Can the doctor explain what my ECG report means,doctor_query,
Hello Can the doctor explain why I need this new medication thank you so much,doctor_query,
Hello Can the doctor explain why my white cell count is high,doctor_query,
Hello Can the doctor give a written update for my family can someone help?,doctor_query,
Hello Can the doctor prescribe medicines for home,doctor_query,
Hello Can the doctor prescribe something stronger for the pain,doctor_query,
Hello Can the doctor reassure my family I am doing okay please,doctor_query,
Hello Can the doctor recommend a diet plan for my condition this is urgent.,doctor_query,
Hello Can the doctor speak with my health insurance coordinator this is urgent.,doctor_query,
Hello Can the doctor tell me about lifestyle changes I need to make can someone help?,doctor_query,
Hello Can the doctor tell me if I can have coffee as soon as possible.,doctor_query,
Hello Can the doctor tell me if the surgery can be postponed kindly help.,doctor_query,
Hello Can the doctor tell me when I can go back to work at the earliest please.,doctor_query,
Hello Can the pulmonologist visit me today thank you,doctor_query,
Hello Can you ask the doctor if I can start eating normally please help.,doctor_query,
Hello Can you ask the doctor if I can start eating normally thank you so much,doctor_query,
Hello Doctor se milna hai mujhe at the earliest please.,doctor_query,
Hello Doctor se milna hai mujhe can someone help?,doctor_query,
Hello Doctor varaliya enna aachi,doctor_query,
Hello Has the doctor reviewed my urine test report,doctor_query,
Hello How long will I need to stay in the hospital I would really appreciate it.,doctor_query,
Hello How soon after surgery can I eat,doctor_query,
Hello How soon after surgery can I eat this is urgent.,doctor_query,
Hello I am allergic to one of the tablets please tell doctor can someone help?,doctor_query,
Hello I am experiencing a new symptom I want the doctor to know as soon as possible.,doctor_query,
Hello I am not sure if this is normal after surgery at the earliest please.,doctor_query,
Hello I am worried about the anesthesia side effects please help.,doctor_query,
Hello I feel a lump near the incision site at the earliest please.,doctor_query,
Hello I feel a lump near the incision site please,doctor_query,
Hello I feel a pulling sensation near my stitches,doctor_query,
Hello I feel a pulling sensation near my stitches thank you,doctor_query,
Hello I feel the current treatment is not helping please tell doctor I would really appreciate it.,doctor_query,
Hello I had the procedure yesterday and still feel very weak please help.,doctor_query,
Hello I had the test this morning and I have questions,doctor_query,
Hello I have a concern about the medicine dosage,doctor_query,
Hello I have a question about my medication is that possible?,doctor_query,
Hello I have been coughing up phlegm since last night please,doctor_query,
Hello I have been on this drip for long is it still needed as soon as possible.,doctor_query,
Hello I have been vomiting since the morning please send doctor,doctor_query,
Hello I have been waiting for the doctor since morning,doctor_query,
