text,intent,Unnamed: 2
Excuse me Can someone bring adhesive tape for my bandage please,utility_request,
Excuse me Can someone bring drinking water for my visitor thank you,utility_request,
Excuse me Can someone bring me a walking stick please help.,utility_request,
Excuse me Can someone bring my discharge summary to my room as soon as possible.,utility_request,
Excuse me Can someone bring the portable wheelchair ramp,utility_request,
Excuse me Can someone change the channel I cannot find the remote I would really appreciate it.,utility_request,
Excuse me Can someone clean the bathroom floor it is slippery as soon as possible.,utility_request,
Excuse me Can someone disinfect the door handles this is urgent.,utility_request,
Excuse me Can someone fix the power outlet it is sparking please help.,utility_request,
Excuse me Can someone switch off the fan I am feeling cold can you help?,utility_request,
Excuse me Can someone switch off the fan I am feeling cold this is urgent.,utility_request,
Excuse me Can someone tell me where the hospital canteen is as soon as possible.,utility_request,
Excuse me Can someone tune the TV to the news channel please,utility_request,
Excuse me I need a clean pillow cover this one is stained,utility_request,
Excuse me I need a fitted sheet this one keeps coming off please help.,utility_request,
Excuse me I need a lighter blanket this one is too warm at the earliest please.,utility_request,
Excuse me I need a pair of disposable slippers thank you,utility_request,
Excuse me I need a plastic bag for my dirty clothes,utility_request,
Excuse me I need a plastic bag for my dirty clothes at the earliest please.,utility_request,
Excuse me I need a urine bottle please,utility_request,
Excuse me I need fresh towels please,utility_request,
Excuse me I need information about hospital visiting hours please help.,utility_request,
Excuse me I need the wifi password for my tablet as soon as possible.,utility_request,
Excuse me Is there a charger I can borrow,utility_request,
Excuse me Is there a gift shop in the hospital,utility_request,
Excuse me Is there a waiting area my family can use,utility_request,
Excuse me My attendant needs a pillow for the night thank you so much,utility_request,
Excuse me My bed remote is missing can someone bring a spare as soon as possible.,utility_request,
Excuse me My tablet is out of charge can I use the wall socket,utility_request,
Excuse me The AC is making a loud noise please help.,utility_request,
Excuse me The AC remote is not working can someone adjust manually,utility_request,
Excuse me The TV screen is showing static can someone fix,utility_request,
Excuse me The bathroom exhaust fan is not working,utility_request,
Excuse me The bedside USB port is not charging my phone is that possible?,utility_request,
Excuse me The bidet spray is not working properly,utility_request,
Excuse me The bidet spray is not working properly at the earliest please.,utility_request,
Excuse me The clock on the wall has stopped working,utility_request,
Excuse me The faucet is running continuously and won't stop,utility_request,
Excuse me The internet speed is very slow in this room thank you,utility_request,
Excuse me The mattress is very hard can I get a softer one at the earliest please.,utility_request,
